,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
2656,Nordeste,BA,,29,,,,2022-02-18,7,14873064.0,1481596.0,7808,28854,75,,,
2657,Nordeste,BA,,29,,,,2022-02-19,7,14873064.0,1484531.0,2935,28882,28,,,
2658,Nordeste,BA,,29,,,,2022-02-20,8,14873064.0,1485522.0,991,28900,18,,,
2659,Nordeste,BA,,29,,,,2022-02-21,8,14873064.0,1485803.0,281,28929,29,,,
2660,Nordeste,BA,,29,,,,2022-02-22,8,14873064.0,1489594.0,3791,28977,48,,,
2661,Nordeste,BA,,29,,,,2022-02-23,8,14873064.0,1492965.0,3371,29003,26,,,
2662,Nordeste,BA,,29,,,,2022-02-24,8,14873064.0,1496169.0,3204,29056,53,,,
2663,Nordeste,BA,,29,,,,2022-02-25,8,14873064.0,1498735.0,2566,29096,40,,,
2664,Nordeste,BA,,29,,,,2022-02-26,8,14873064.0,1501100.0,2365,29143,47,,,
2665,Nordeste,BA,,29,,,,2022-02-27,9,14873064.0,1501441.0,341,29147,4,,,
2666,Nordeste,BA,,29,,,,2022-02-28,9,14873064.0,1502168.0,727,29181,34,,,
2667,Nordeste,BA,,29,,,,2022-03-01,9,14873064.0,1502593.0,425,29221,40,,,
2668,Nordeste,BA,,29,,,,2022-03-02,9,14873064.0,1503668.0,1075,29260,39,,,
2669,Nordeste,BA,,29,,,,2022-03-03,9,14873064.0,1505246.0,1578,29303,43,,,
2670,Nordeste,BA,,29,,,,2022-03-04,9,14873064.0,1507386.0,2140,29336,33,,,
2671,Nordeste,BA,,29,,,,2022-03-05,9,14873064.0,1508971.0,1585,29357,21,,,
2672,Nordeste,BA,,29,,,,2022-03-06,10,14873064.0,1509203.0,232,29360,3,,,
2673,Nordeste,BA,,29,,,,2022-03-07,10,14873064.0,1509320.0,117,29381,21,,,
2674,Nordeste,BA,,29,,,,2022-03-08,10,14873064.0,1509320.0,0,29381,0,,,
2675,Nordeste,BA,,29,,,,2022-03-09,10,14873064.0,1512970.0,3650,29418,37,,,
2676,Nordeste,BA,,29,,,,2022-03-10,10,14873064.0,1514797.0,1827,29446,28,,,
2677,Nordeste,BA,,29,,,,2022-03-11,10,14873064.0,1516613.0,1816,29470,24,,,
2678,Nordeste,BA,,29,,,,2022-03-12,10,14873064.0,1518103.0,1490,29484,14,,,
2679,Nordeste,BA,,29,,,,2022-03-13,11,14873064.0,1518238.0,135,29486,2,,,
2680,Nordeste,BA,,29,,,,2022-03-14,11,14873064.0,1518285.0,47,29501,15,,,
2681,Nordeste,BA,,29,,,,2022-03-15,11,14873064.0,1519949.0,1664,29521,20,,,
2682,Nordeste,BA,,29,,,,2022-03-16,11,14873064.0,1521110.0,1161,29531,10,,,
2683,Nordeste,BA,,29,,,,2022-03-17,11,14873064.0,1522095.0,985,29549,18,,,
2684,Nordeste,BA,,29,,,,2022-03-18,11,14873064.0,1522095.0,0,29566,17,,,
2685,Nordeste,BA,,29,,,,2022-03-19,11,14873064.0,1524423.0,2328,29582,16,,,
2686,Nordeste,BA,,29,,,,2022-03-20,12,14873064.0,1524517.0,94,29584,2,,,
2687,Nordeste,BA,,29,,,,2022-03-21,12,14873064.0,1524552.0,35,29601,17,,,
2688,Nordeste,BA,,29,,,,2022-03-22,12,14873064.0,1525657.0,1105,29626,25,,,
2689,Nordeste,BA,,29,,,,2022-03-23,12,14873064.0,1526827.0,1170,29635,9,,,
2690,Nordeste,BA,,29,,,,2022-03-24,12,14873064.0,1527992.0,1165,29646,11,,,
2691,Nordeste,BA,,29,,,,2022-03-25,12,14873064.0,1529008.0,1016,29656,10,,,
2692,Nordeste,BA,,29,,,,2022-03-26,12,14873064.0,1529008.0,0,29657,1,,,
2693,Nordeste,BA,,29,,,,2022-03-27,13,14873064.0,1530054.0,1046,29658,1,,,
2694,Nordeste,BA,,29,,,,2022-03-28,13,14873064.0,1530106.0,52,29672,14,,,
2695,Nordeste,BA,,29,,,,2022-03-29,13,14873064.0,1530947.0,841,29688,16,,,
2696,Nordeste,BA,,29,,,,2022-03-30,13,14873064.0,1531824.0,877,29700,12,,,
2697,Nordeste,BA,,29,,,,2022-03-31,13,14873064.0,1532682.0,858,29713,13,,,
2698,Nordeste,BA,,29,,,,2022-04-01,13,14873064.0,1533368.0,686,29718,5,,,
2699,Nordeste,BA,,29,,,,2022-04-02,13,14873064.0,1533984.0,616,29723,5,,,
2700,Nordeste,BA,,29,,,,2022-04-03,14,14873064.0,1534051.0,67,29726,3,,,
2701,Nordeste,BA,,29,,,,2022-04-04,14,14873064.0,1534051.0,0,29731,5,,,
2702,Nordeste,BA,,29,,,,2022-04-05,14,14873064.0,1534051.0,0,29732,1,,,
2703,Nordeste,BA,,29,,,,2022-04-06,14,14873064.0,1535160.0,1109,29734,2,,,
2704,Nordeste,BA,,29,,,,2022-04-07,14,14873064.0,1536039.0,879,29748,14,,,
2705,Nordeste,BA,,29,,,,2022-04-08,14,14873064.0,1536287.0,248,29762,14,,,
2706,Nordeste,BA,,29,,,,2022-04-09,14,14873064.0,1536763.0,476,29768,6,,,
2707,Nordeste,BA,,29,,,,2022-04-10,15,14873064.0,1536798.0,35,29773,5,,,
2708,Nordeste,BA,,29,,,,2022-04-11,15,14873064.0,1536850.0,52,29777,4,,,
2709,Nordeste,BA,,29,,,,2022-04-12,15,14873064.0,1537340.0,490,29789,12,,,
2710,Nordeste,BA,,29,,,,2022-04-13,15,14873064.0,1538042.0,702,29793,4,,,
2711,Nordeste,BA,,29,,,,2022-04-14,15,14873064.0,1538536.0,494,29797,4,,,
2712,Nordeste,BA,,29,,,,2022-04-15,15,14873064.0,1538987.0,451,29800,3,,,
2713,Nordeste,BA,,29,,,,2022-04-16,15,14873064.0,1539017.0,30,29802,2,,,
2714,Nordeste,BA,,29,,,,2022-04-17,16,14873064.0,1539049.0,32,29803,1,,,
2715,Nordeste,BA,,29,,,,2022-04-18,16,14873064.0,1539063.0,14,29809,6,,,
2716,Nordeste,BA,,29,,,,2022-04-19,16,14873064.0,1539741.0,678,29817,8,,,
2717,Nordeste,BA,,29,,,,2022-04-20,16,14873064.0,1539989.0,248,29821,4,,,
2718,Nordeste,BA,,29,,,,2022-04-21,16,14873064.0,1540511.0,522,29825,4,,,
2719,Nordeste,BA,,29,,,,2022-04-22,16,14873064.0,1540547.0,36,29831,6,,,
2720,Nordeste,BA,,29,,,,2022-04-23,16,14873064.0,1541055.0,508,29834,3,,,
2721,Nordeste,BA,,29,,,,2022-04-24,17,14873064.0,1541077.0,22,29840,6,,,
2722,Nordeste,BA,,29,,,,2022-04-25,17,14873064.0,1541096.0,19,29843,3,,,
2723,Nordeste,BA,,29,,,,2022-04-26,17,14873064.0,1541563.0,467,29846,3,,,
2724,Nordeste,BA,,29,,,,2022-04-27,17,14873064.0,1542097.0,534,29848,2,,,
2725,Nordeste,BA,,29,,,,2022-04-28,17,14873064.0,1542401.0,304,29855,7,,,
2726,Nordeste,BA,,29,,,,2022-04-29,17,14873064.0,1542601.0,200,29856,1,,,
2727,Nordeste,BA,,29,,,,2022-04-30,17,14873064.0,1542880.0,279,29856,0,,,
2728,Nordeste,BA,,29,,,,2022-05-01,18,14873064.0,1542907.0,27,29856,0,,,
2729,Nordeste,BA,,29,,,,2022-05-02,18,14873064.0,1542941.0,34,29858,2,,,
2730,Nordeste,BA,,29,,,,2022-05-03,18,14873064.0,1543287.0,346,29860,2,,,
2731,Nordeste,BA,,29,,,,2022-05-04,18,14873064.0,1543864.0,577,29862,2,,,
2732,Nordeste,BA,,29,,,,2022-05-05,18,14873064.0,1544000.0,136,29863,1,,,
2733,Nordeste,BA,,29,,,,2022-05-06,18,14873064.0,1544295.0,295,29869,6,,,
2734,Nordeste,BA,,29,,,,2022-05-07,18,14873064.0,1544552.0,257,29871,2,,,
2735,Nordeste,BA,,29,,,,2022-05-08,19,14873064.0,1544553.0,1,29871,0,,,
2736,Nordeste,BA,,29,,,,2022-05-09,19,14873064.0,1544576.0,23,29876,5,,,
2737,Nordeste,BA,,29,,,,2022-05-10,19,14873064.0,1544882.0,306,29885,9,,,
2738,Nordeste,BA,,29,,,,2022-05-11,19,14873064.0,1545305.0,423,29885,0,,,
2739,Nordeste,BA,,29,,,,2022-05-12,19,14873064.0,1545559.0,254,29887,2,,,
2740,Nordeste,BA,,29,,,,2022-05-13,19,14873064.0,1545815.0,256,29889,2,,,
2741,Nordeste,BA,,29,,,,2022-05-14,19,14873064.0,1545962.0,147,29891,2,,,
2742,Nordeste,BA,,29,,,,2022-05-15,20,14873064.0,1545973.0,11,29891,0,,,
2743,Nordeste,BA,,29,,,,2022-05-16,20,14873064.0,1545997.0,24,29895,4,,,
2744,Nordeste,BA,,29,,,,2022-05-17,20,14873064.0,1546295.0,298,29898,3,,,
2745,Nordeste,BA,,29,,,,2022-05-18,20,14873064.0,1546321.0,26,29902,4,,,
2746,Nordeste,BA,,29,,,,2022-05-19,20,14873064.0,1546336.0,15,29907,5,,,
2747,Nordeste,BA,,29,,,,2022-05-20,20,14873064.0,1546366.0,30,29916,9,,,
2748,Nordeste,BA,,29,,,,2022-05-21,20,14873064.0,1546724.0,358,29917,1,,,
2749,Nordeste,BA,,29,,,,2022-05-22,21,14873064.0,1546737.0,13,29919,2,,,
2750,Nordeste,BA,,29,,,,2022-05-23,21,14873064.0,1546757.0,20,29920,1,,,
2751,Nordeste,BA,,29,,,,2022-05-24,21,14873064.0,1547074.0,317,29922,2,,,
2752,Nordeste,BA,,29,,,,2022-05-25,21,14873064.0,1547372.0,298,29922,0,,,
2753,Nordeste,BA,,29,,,,2022-05-26,21,14873064.0,1547761.0,389,29922,0,,,
2754,Nordeste,BA,,29,,,,2022-05-27,21,14873064.0,1548151.0,390,29924,2,,,
2755,Nordeste,BA,,29,,,,2022-05-28,21,14873064.0,1548454.0,303,29926,2,,,
2756,Nordeste,BA,,29,,,,2022-05-29,22,14873064.0,1548484.0,30,29926,0,,,
2757,Nordeste,BA,,29,,,,2022-05-30,22,14873064.0,1548499.0,15,29935,9,,,
2758,Nordeste,BA,,29,,,,2022-05-31,22,14873064.0,1548992.0,493,29938,3,,,
2759,Nordeste,BA,,29,,,,2022-06-01,22,14873064.0,1549464.0,472,29939,1,,,
2760,Nordeste,BA,,29,,,,2022-06-02,22,14873064.0,1549865.0,401,29942,3,,,
2761,Nordeste,BA,,29,,,,2022-06-03,22,14873064.0,1549865.0,0,29942,0,,,
2762,Nordeste,BA,,29,,,,2022-06-04,22,14873064.0,1549865.0,0,29942,0,,,
2763,Nordeste,BA,,29,,,,2022-06-05,23,14873064.0,1549865.0,0,29942,0,,,
2764,Nordeste,BA,,29,,,,2022-06-06,23,14873064.0,1549865.0,0,29946,4,,,
2765,Nordeste,BA,,29,,,,2022-06-07,23,14873064.0,1551408.0,1543,29948,2,,,
2766,Nordeste,BA,,29,,,,2022-06-08,23,14873064.0,1552199.0,791,29950,2,,,
2767,Nordeste,BA,,29,,,,2022-06-09,23,14873064.0,1552934.0,735,29951,1,,,
2768,Nordeste,BA,,29,,,,2022-06-10,23,14873064.0,1553716.0,782,29953,2,,,
2769,Nordeste,BA,,29,,,,2022-06-11,23,14873064.0,1554463.0,747,29956,3,,,
2770,Nordeste,BA,,29,,,,2022-06-12,24,14873064.0,1554649.0,186,29956,0,,,
2771,Sudeste,MG,,31,,,,2022-01-01,52,21168791.0,2224553.0,568,56659,0,,,
2772,Sudeste,MG,,31,,,,2022-01-02,1,21168791.0,2224553.0,0,56659,0,,,
2773,Sudeste,MG,,31,,,,2022-01-03,1,21168791.0,2226164.0,1611,56668,9,,,
2774,Sudeste,MG,,31,,,,2022-01-04,1,21168791.0,2228574.0,2410,56683,15,,,
2775,Sudeste,MG,,31,,,,2022-01-05,1,21168791.0,2233159.0,4585,56695,12,,,
2776,Sudeste,MG,,31,,,,2022-01-06,1,21168791.0,2236559.0,3400,56712,17,,,
2777,Sudeste,MG,,31,,,,2022-01-07,1,21168791.0,2247541.0,10982,56717,5,,,
2778,Sudeste,MG,,31,,,,2022-01-08,1,21168791.0,2257723.0,10182,56728,11,,,
2779,Sudeste,MG,,31,,,,2022-01-09,2,21168791.0,2264274.0,6551,56743,15,,,
2780,Sudeste,MG,,31,,,,2022-01-10,2,21168791.0,2266456.0,2182,56743,0,,,
2781,Sudeste,MG,,31,,,,2022-01-11,2,21168791.0,2277380.0,10924,56744,1,,,
2782,Sudeste,MG,,31,,,,2022-01-12,2,21168791.0,2295533.0,18153,56755,11,,,
2783,Sudeste,MG,,31,,,,2022-01-13,2,21168791.0,2311318.0,15785,56768,13,,,
2784,Sudeste,MG,,31,,,,2022-01-14,2,21168791.0,2330228.0,18910,56791,23,,,
2785,Sudeste,MG,,31,,,,2022-01-15,2,21168791.0,2349381.0,19153,56810,19,,,
2786,Sudeste,MG,,31,,,,2022-01-16,3,21168791.0,2349381.0,0,56810,0,,,
2787,Sudeste,MG,,31,,,,2022-01-17,3,21168791.0,2362231.0,12850,56832,22,,,
2788,Sudeste,MG,,31,,,,2022-01-18,3,21168791.0,2383041.0,20810,56833,1,,,
2789,Sudeste,MG,,31,,,,2022-01-19,3,21168791.0,2410724.0,27683,56866,33,,,
2790,Sudeste,MG,,31,,,,2022-01-20,3,21168791.0,2436663.0,25939,56895,29,,,
2791,Sudeste,MG,,31,,,,2022-01-21,3,21168791.0,2463640.0,26977,56918,23,,,
2792,Sudeste,MG,,31,,,,2022-01-22,3,21168791.0,2489776.0,26136,56941,23,,,
2793,Sudeste,MG,,31,,,,2022-01-23,4,21168791.0,2505003.0,15227,56962,21,,,
2794,Sudeste,MG,,31,,,,2022-01-24,4,21168791.0,2514049.0,9046,56965,3,,,
2795,Sudeste,MG,,31,,,,2022-01-25,4,21168791.0,2538453.0,24404,56976,11,,,
2796,Sudeste,MG,,31,,,,2022-01-26,4,21168791.0,2574836.0,36383,57038,62,,,
2797,Sudeste,MG,,31,,,,2022-01-27,4,21168791.0,2609256.0,34420,57093,55,,,
2798,Sudeste,MG,,31,,,,2022-01-28,4,21168791.0,2650009.0,40753,57137,44,,,
2799,Sudeste,MG,,31,,,,2022-01-29,4,21168791.0,2680134.0,30125,57214,77,,,
2800,Sudeste,MG,,31,,,,2022-01-30,5,21168791.0,2705734.0,25600,57306,92,,,
2801,Sudeste,MG,,31,,,,2022-01-31,5,21168791.0,2713581.0,7847,57314,8,,,
2802,Sudeste,MG,,31,,,,2022-02-01,5,21168791.0,2737915.0,24334,57331,17,,,
2803,Sudeste,MG,,31,,,,2022-02-02,5,21168791.0,2777186.0,39271,57440,109,,,
2804,Sudeste,MG,,31,,,,2022-02-03,5,21168791.0,2805771.0,28585,57575,135,,,
2805,Sudeste,MG,,31,,,,2022-02-04,5,21168791.0,2833192.0,27421,57655,80,,,
2806,Sudeste,MG,,31,,,,2022-02-05,5,21168791.0,2862173.0,28981,57754,99,,,
2807,Sudeste,MG,,31,,,,2022-02-06,6,21168791.0,2876518.0,14345,57868,114,,,
2808,Sudeste,MG,,31,,,,2022-02-07,6,21168791.0,2880591.0,4073,57894,26,,,
2809,Sudeste,MG,,31,,,,2022-02-08,6,21168791.0,2906996.0,26405,57950,56,,,
2810,Sudeste,MG,,31,,,,2022-02-09,6,21168791.0,2933701.0,26705,58075,125,,,
2811,Sudeste,MG,,31,,,,2022-02-10,6,21168791.0,2960007.0,26306,58203,128,,,
2812,Sudeste,MG,,31,,,,2022-02-11,6,21168791.0,2982471.0,22464,58346,143,,,
2813,Sudeste,MG,,31,,,,2022-02-12,6,21168791.0,3004938.0,22467,58411,65,,,
2814,Sudeste,MG,,31,,,,2022-02-13,7,21168791.0,3012916.0,7978,58459,48,,,
2815,Sudeste,MG,,31,,,,2022-02-14,7,21168791.0,3014713.0,1797,58505,46,,,
2816,Sudeste,MG,,31,,,,2022-02-15,7,21168791.0,3026600.0,11887,58519,14,,,
2817,Sudeste,MG,,31,,,,2022-02-16,7,21168791.0,3051423.0,24823,58600,81,,,
2818,Sudeste,MG,,31,,,,2022-02-17,7,21168791.0,3066431.0,15008,58744,144,,,
2819,Sudeste,MG,,31,,,,2022-02-18,7,21168791.0,3080876.0,14445,58873,129,,,
2820,Sudeste,MG,,31,,,,2022-02-19,7,21168791.0,3101011.0,20135,58995,122,,,
2821,Sudeste,MG,,31,,,,2022-02-20,8,21168791.0,3106713.0,5702,59107,112,,,
2822,Sudeste,MG,,31,,,,2022-02-21,8,21168791.0,3108970.0,2257,59116,9,,,
2823,Sudeste,MG,,31,,,,2022-02-22,8,21168791.0,3120858.0,11888,59139,23,,,
2824,Sudeste,MG,,31,,,,2022-02-23,8,21168791.0,3157454.0,36596,59307,168,,,
2825,Sudeste,MG,,31,,,,2022-02-24,8,21168791.0,3170337.0,12883,59416,109,,,
2826,Sudeste,MG,,31,,,,2022-02-25,8,21168791.0,3181947.0,11610,59539,123,,,
2827,Sudeste,MG,,31,,,,2022-02-26,8,21168791.0,3193975.0,12028,59589,50,,,
2828,Sudeste,MG,,31,,,,2022-02-27,9,21168791.0,3197804.0,3829,59643,54,,,
2829,Sudeste,MG,,31,,,,2022-02-28,9,21168791.0,3199494.0,1690,59645,2,,,
2830,Sudeste,MG,,31,,,,2022-03-01,9,21168791.0,3203606.0,4112,59647,2,,,
2831,Sudeste,MG,,31,,,,2022-03-02,9,21168791.0,3203772.0,166,59698,51,,,
2832,Sudeste,MG,,31,,,,2022-03-03,9,21168791.0,3214034.0,10262,59722,24,,,
2833,Sudeste,MG,,31,,,,2022-03-04,9,21168791.0,3221769.0,7735,59789,67,,,
2834,Sudeste,MG,,31,,,,2022-03-05,9,21168791.0,3229900.0,8131,59875,86,,,
2835,Sudeste,MG,,31,,,,2022-03-06,10,21168791.0,3233647.0,3747,59984,109,,,
2836,Sudeste,MG,,31,,,,2022-03-07,10,21168791.0,3234793.0,1146,59991,7,,,
2837,Sudeste,MG,,31,,,,2022-03-08,10,21168791.0,3250989.0,16196,59999,8,,,
2838,Sudeste,MG,,31,,,,2022-03-09,10,21168791.0,3249737.0,-1252,60079,80,,,
2839,Sudeste,MG,,31,,,,2022-03-10,10,21168791.0,3255023.0,5286,60153,74,,,
2840,Sudeste,MG,,31,,,,2022-03-11,10,21168791.0,3260042.0,5019,60260,107,,,
2841,Sudeste,MG,,31,,,,2022-03-12,10,21168791.0,3264720.0,4678,60319,59,,,
2842,Sudeste,MG,,31,,,,2022-03-13,11,21168791.0,3265764.0,1044,60348,29,,,
2843,Sudeste,MG,,31,,,,2022-03-14,11,21168791.0,3266271.0,507,60354,6,,,
2844,Sudeste,MG,,31,,,,2022-03-15,11,21168791.0,3270602.0,4331,60370,16,,,
2845,Sudeste,MG,,31,,,,2022-03-16,11,21168791.0,3276234.0,5632,60391,21,,,
2846,Sudeste,MG,,31,,,,2022-03-17,11,21168791.0,3281457.0,5223,60449,58,,,
2847,Sudeste,MG,,31,,,,2022-03-18,11,21168791.0,3290343.0,8886,60500,51,,,
2848,Sudeste,MG,,31,,,,2022-03-19,11,21168791.0,3295719.0,5376,60538,38,,,
2849,Sudeste,MG,,31,,,,2022-03-20,12,21168791.0,3296877.0,1158,60560,22,,,
2850,Sudeste,MG,,31,,,,2022-03-21,12,21168791.0,3297187.0,310,60564,4,,,
2851,Sudeste,MG,,31,,,,2022-03-22,12,21168791.0,3301643.0,4456,60601,37,,,
2852,Sudeste,MG,,31,,,,2022-03-23,12,21168791.0,3306753.0,5110,60638,37,,,
2853,Sudeste,MG,,31,,,,2022-03-24,12,21168791.0,3310675.0,3922,60687,49,,,
2854,Sudeste,MG,,31,,,,2022-03-25,12,21168791.0,3313844.0,3169,60717,30,,,
2855,Sudeste,MG,,31,,,,2022-03-26,12,21168791.0,3317059.0,3215,60741,24,,,
2856,Sudeste,MG,,31,,,,2022-03-27,13,21168791.0,3317401.0,342,60767,26,,,
2857,Sudeste,MG,,31,,,,2022-03-28,13,21168791.0,3317517.0,116,60769,2,,,
2858,Sudeste,MG,,31,,,,2022-03-29,13,21168791.0,3320560.0,3043,60770,1,,,
2859,Sudeste,MG,,31,,,,2022-03-30,13,21168791.0,3323456.0,2896,60803,33,,,
2860,Sudeste,MG,,31,,,,2022-03-31,13,21168791.0,3326360.0,2904,60850,47,,,
2861,Sudeste,MG,,31,,,,2022-04-01,13,21168791.0,3329451.0,3091,60879,29,,,
2862,Sudeste,MG,,31,,,,2022-04-02,13,21168791.0,3329451.0,0,60879,0,,,
2863,Sudeste,MG,,31,,,,2022-04-03,14,21168791.0,3329451.0,0,60879,0,,,
2864,Sudeste,MG,,31,,,,2022-04-04,14,21168791.0,3333823.0,4372,60935,56,,,
2865,Sudeste,MG,,31,,,,2022-04-05,14,21168791.0,3336798.0,2975,60948,13,,,
2866,Sudeste,MG,,31,,,,2022-04-06,14,21168791.0,3339546.0,2748,60987,39,,,
2867,Sudeste,MG,,31,,,,2022-04-07,14,21168791.0,3340056.0,510,60995,8,,,
2868,Sudeste,MG,,31,,,,2022-04-08,14,21168791.0,3343049.0,2993,61016,21,,,
2869,Sudeste,MG,,31,,,,2022-04-09,14,21168791.0,3344940.0,1891,61034,18,,,
2870,Sudeste,MG,,31,,,,2022-04-10,15,21168791.0,3345131.0,191,61046,12,,,
2871,Sudeste,MG,,31,,,,2022-04-11,15,21168791.0,3345164.0,33,61046,0,,,
2872,Sudeste,MG,,31,,,,2022-04-12,15,21168791.0,3345726.0,562,61046,0,,,
2873,Sudeste,MG,,31,,,,2022-04-13,15,21168791.0,3346792.0,1066,61077,31,,,
2874,Sudeste,MG,,31,,,,2022-04-14,15,21168791.0,3349054.0,2262,61093,16,,,
2875,Sudeste,MG,,31,,,,2022-04-15,15,21168791.0,3349414.0,360,61108,15,,,
2876,Sudeste,MG,,31,,,,2022-04-16,15,21168791.0,3349540.0,126,61113,5,,,
2877,Sudeste,MG,,31,,,,2022-04-17,16,21168791.0,3349647.0,107,61113,0,,,
2878,Sudeste,MG,,31,,,,2022-04-18,16,21168791.0,3349682.0,35,61114,1,,,
2879,Sudeste,MG,,31,,,,2022-04-19,16,21168791.0,3350070.0,388,61125,11,,,
2880,Sudeste,MG,,31,,,,2022-04-20,16,21168791.0,3351287.0,1217,61204,79,,,
2881,Sudeste,MG,,31,,,,2022-04-21,16,21168791.0,3352392.0,1105,61207,3,,,
2882,Sudeste,MG,,31,,,,2022-04-22,16,21168791.0,3352544.0,152,61216,9,,,
2883,Sudeste,MG,,31,,,,2022-04-23,16,21168791.0,3352682.0,138,61216,0,,,
2884,Sudeste,MG,,31,,,,2022-04-24,17,21168791.0,3352718.0,36,61226,10,,,
2885,Sudeste,MG,,31,,,,2022-04-25,17,21168791.0,3352736.0,18,61227,1,,,
2886,Sudeste,MG,,31,,,,2022-04-26,17,21168791.0,3353911.0,1175,61231,4,,,
2887,Sudeste,MG,,31,,,,2022-04-27,17,21168791.0,3354669.0,758,61243,12,,,
2888,Sudeste,MG,,31,,,,2022-04-28,17,21168791.0,3355667.0,998,61269,26,,,
2889,Sudeste,MG,,31,,,,2022-04-29,17,21168791.0,3356443.0,776,61285,16,,,
2890,Sudeste,MG,,31,,,,2022-04-30,17,21168791.0,3357325.0,882,61296,11,,,
2891,Sudeste,MG,,31,,,,2022-05-01,18,21168791.0,3357634.0,309,61296,0,,,
2892,Sudeste,MG,,31,,,,2022-05-02,18,21168791.0,3357844.0,210,61318,22,,,
2893,Sudeste,MG,,31,,,,2022-05-03,18,21168791.0,3358669.0,825,61318,0,,,
2894,Sudeste,MG,,31,,,,2022-05-04,18,21168791.0,3359430.0,761,61318,0,,,
2895,Sudeste,MG,,31,,,,2022-05-05,18,21168791.0,3360000.0,570,61353,35,,,
2896,Sudeste,MG,,31,,,,2022-05-06,18,21168791.0,3361406.0,1406,61377,24,,,
2897,Sudeste,MG,,31,,,,2022-05-07,18,21168791.0,3361406.0,0,61377,0,,,
2898,Sudeste,MG,,31,,,,2022-05-08,19,21168791.0,3361406.0,0,61377,0,,,
2899,Sudeste,MG,,31,,,,2022-05-09,19,21168791.0,3363623.0,2217,61384,7,,,
2900,Sudeste,MG,,31,,,,2022-05-10,19,21168791.0,3364576.0,953,61391,7,,,
2901,Sudeste,MG,,31,,,,2022-05-11,19,21168791.0,3366689.0,2113,61402,11,,,
2902,Sudeste,MG,,31,,,,2022-05-12,19,21168791.0,3368204.0,1515,61405,3,,,
2903,Sudeste,MG,,31,,,,2022-05-13,19,21168791.0,3370918.0,2714,61410,5,,,
2904,Sudeste,MG,,31,,,,2022-05-14,19,21168791.0,3370918.0,0,61410,0,,,
2905,Sudeste,MG,,31,,,,2022-05-15,20,21168791.0,3370918.0,0,61410,0,,,
2906,Sudeste,MG,,31,,,,2022-05-16,20,21168791.0,3374910.0,3992,61437,27,,,
2907,Sudeste,MG,,31,,,,2022-05-17,20,21168791.0,3377124.0,2214,61444,7,,,
2908,Sudeste,MG,,31,,,,2022-05-18,20,21168791.0,3379162.0,2038,61455,11,,,
2909,Sudeste,MG,,31,,,,2022-05-19,20,21168791.0,3381551.0,2389,61458,3,,,
2910,Sudeste,MG,,31,,,,2022-05-20,20,21168791.0,3383874.0,2323,61458,0,,,
2911,Sudeste,MG,,31,,,,2022-05-21,20,21168791.0,3383874.0,0,61458,0,,,
2912,Sudeste,MG,,31,,,,2022-05-22,21,21168791.0,3383874.0,0,61458,0,,,
2913,Sudeste,MG,,31,,,,2022-05-23,21,21168791.0,3387704.0,3830,61469,11,,,
2914,Sudeste,MG,,31,,,,2022-05-24,21,21168791.0,3390115.0,2411,61478,9,,,
2915,Sudeste,MG,,31,,,,2022-05-25,21,21168791.0,3394187.0,4072,61520,42,,,
2916,Sudeste,MG,,31,,,,2022-05-26,21,21168791.0,3398570.0,4383,61533,13,,,
2917,Sudeste,MG,,31,,,,2022-05-27,21,21168791.0,3403150.0,4580,61544,11,,,
2918,Sudeste,MG,,31,,,,2022-05-28,21,21168791.0,3403150.0,0,61544,0,,,
2919,Sudeste,MG,,31,,,,2022-05-29,22,21168791.0,3403150.0,0,61544,0,,,
2920,Sudeste,MG,,31,,,,2022-05-30,22,21168791.0,3410610.0,7460,61549,5,,,
2921,Sudeste,MG,,31,,,,2022-05-31,22,21168791.0,3415691.0,5081,61566,17,,,
2922,Sudeste,MG,,31,,,,2022-06-01,22,21168791.0,3422500.0,6809,61579,13,,,
2923,Sudeste,MG,,31,,,,2022-06-02,22,21168791.0,3428615.0,6115,61579,0,,,
2924,Sudeste,MG,,31,,,,2022-06-03,22,21168791.0,3435501.0,6886,61579,0,,,
2925,Sudeste,MG,,31,,,,2022-06-04,22,21168791.0,3435501.0,0,61579,0,,,
2926,Sudeste,MG,,31,,,,2022-06-05,23,21168791.0,3435501.0,0,61579,0,,,
2927,Sudeste,MG,,31,,,,2022-06-06,23,21168791.0,3446478.0,10977,61579,0,,,
2928,Sudeste,MG,,31,,,,2022-06-07,23,21168791.0,3453055.0,6577,61579,0,,,
2929,Sudeste,MG,,31,,,,2022-06-08,23,21168791.0,3462118.0,9063,61692,113,,,
2930,Sudeste,MG,,31,,,,2022-06-09,23,21168791.0,3470558.0,8440,61699,7,,,
2931,Sudeste,MG,,31,,,,2022-06-10,23,21168791.0,3478575.0,8017,61719,20,,,
2932,Sudeste,MG,,31,,,,2022-06-11,23,21168791.0,3478575.0,0,61719,0,,,
2933,Sudeste,MG,,31,,,,2022-06-12,24,21168791.0,3478575.0,0,61719,0,,,
2934,Sudeste,ES,,32,,,,2022-01-01,52,4018650.0,629925.0,54,13330,2,,,
2935,Sudeste,ES,,32,,,,2022-01-02,1,4018650.0,630104.0,179,13331,1,,,
